hiperparam_ind_conv,problema,n_objetivos,w_0,run,indicador,valor_indicador
IGD+,WFG7,3,0.001,11,igd,-0.2168028
IGD+,WFG7,3,0.001,12,igd,-0.2161126
IGD+,WFG7,3,0.001,13,igd,-0.2118291
IGD+,WFG7,3,0.001,14,igd,-0.2253876
IGD+,WFG7,3,0.001,15,igd,-0.2157555
IGD+,WFG7,3,0.001,16,igd,-0.214527
IGD+,WFG7,3,0.001,17,igd,-0.2178244
IGD+,WFG7,3,0.001,18,igd,-0.2154722
IGD+,WFG7,3,0.001,19,igd,-0.2155116
IGD+,DTLZ3,6,0.001,0,s-energy,-187620.7
IGD+,DTLZ3,6,0.001,1,s-energy,-47163470.0
IGD+,DTLZ3,6,0.001,2,s-energy,-60515.38
IGD+,DTLZ3,6,0.001,3,s-energy,-29341280.0
IGD+,DTLZ3,6,0.001,4,s-energy,-104709.1
IGD+,DTLZ3,6,0.001,5,s-energy,-1.867201e+29
IGD+,DTLZ3,6,0.001,6,s-energy,-54402.0
IGD+,DTLZ3,6,0.001,7,s-energy,-371551000.0
IGD+,DTLZ3,6,0.001,8,s-energy,-2.042515e+24
IGD+,DTLZ3,6,0.001,9,s-energy,-8.251739e+24
IGD+,DTLZ3,6,0.001,10,s-energy,-1.901933e+18
IGD+,DTLZ3,6,0.001,11,s-energy,-2955620.0
IGD+,DTLZ3,6,0.001,12,s-energy,-40861.56
IGD+,DTLZ3,6,0.001,13,s-energy,-2e+24
IGD+,DTLZ3,6,0.001,14,s-energy,-121207.9
IGD+,DTLZ3,6,0.001,15,s-energy,-65652.68
IGD+,DTLZ3,6,0.001,16,s-energy,-1393.14
IGD+,DTLZ3,6,0.001,17,s-energy,-44117.07
IGD+,DTLZ3,6,0.001,18,s-energy,-64042.38
IGD+,DTLZ3,6,0.001,19,s-energy,-1028.404
IGD+,WFG6,5,0.001,0,igd,-1.75612
IGD+,WFG6,5,0.001,1,igd,-1.73486
IGD+,WFG6,5,0.001,2,igd,-1.765192
IGD+,WFG6,5,0.001,3,igd,-1.775843
IGD+,WFG6,5,0.001,4,igd,-1.755594
IGD+,WFG6,5,0.001,5,igd,-1.737707
IGD+,WFG6,5,0.001,6,igd,-1.748591
IGD+,WFG6,5,0.001,7,igd,-1.746
IGD+,WFG6,5,0.001,8,igd,-1.762002
IGD+,WFG6,5,0.001,9,igd,-1.74515
IGD+,WFG6,5,0.001,10,igd,-1.723197
IGD+,WFG6,5,0.001,11,igd,-1.754572
IGD+,WFG6,5,0.001,12,igd,-1.752546
IGD+,WFG6,5,0.001,13,igd,-1.759902
IGD+,WFG6,5,0.001,14,igd,-1.748735
IGD+,WFG6,5,0.001,15,igd,-1.757967
IGD+,WFG6,5,0.001,16,igd,-1.771057
IGD+,WFG6,5,0.001,17,igd,-1.737753
IGD+,WFG6,5,0.001,18,igd,-1.773611
IGD+,WFG6,5,0.001,19,igd,-1.771588
IGD+,DTLZ3,7,0.001,0,spd,22.4412
IGD+,DTLZ3,7,0.001,1,spd,58.35137
IGD+,DTLZ3,7,0.001,2,spd,55.27789
IGD+,DTLZ3,7,0.001,3,spd,13.97603
IGD+,DTLZ3,7,0.001,4,spd,21.69728
IGD+,DTLZ3,7,0.001,5,spd,120.0
IGD+,DTLZ3,7,0.001,6,spd,118.4138
IGD+,DTLZ3,7,0.001,7,spd,0.0
IGD+,DTLZ3,7,0.001,8,spd,106.9874
IGD+,DTLZ3,7,0.001,9,spd,119.9383
IGD+,DTLZ3,7,0.001,10,spd,113.2719
IGD+,DTLZ3,7,0.001,11,spd,33.08538
IGD+,DTLZ3,7,0.001,12,spd,92.06239
IGD+,DTLZ3,7,0.001,13,spd,84.69775
IGD+,DTLZ3,7,0.001,14,spd,33.15815
IGD+,DTLZ3,7,0.001,15,spd,19.58761
IGD+,DTLZ3,7,0.001,16,spd,14.7084
IGD+,DTLZ3,7,0.001,17,spd,16.554
IGD+,DTLZ3,7,0.001,18,spd,10.56914
IGD+,DTLZ3,7,0.001,19,spd,49.76332
IGD+,WFG2,3,0.001,0,igd,-0.5912025
IGD+,WFG2,3,0.001,1,igd,-0.5828761
IGD+,WFG2,3,0.001,2,igd,-0.1834441
IGD+,WFG2,3,0.001,3,igd,-0.1778181
IGD+,WFG2,3,0.001,4,igd,-0.178013
IGD+,WFG2,3,0.001,5,igd,-0.5876134
IGD+,WFG2,3,0.001,6,igd,-0.1770366
IGD+,WFG2,3,0.001,7,igd,-0.1811508
IGD+,WFG2,3,0.001,8,igd,-0.1753601
IGD+,WFG2,3,0.001,9,igd,-0.5807487
IGD+,WFG2,3,0.001,10,igd,-0.5872403
IGD+,WFG2,3,0.001,11,igd,-0.1746564
IGD+,WFG2,3,0.001,12,igd,-0.1801481
IGD+,WFG2,3,0.001,13,igd,-0.5874526
IGD+,WFG2,3,0.001,14,igd,-0.1779841
IGD+,WFG2,3,0.001,15,igd,-0.5854402
IGD+,WFG2,3,0.001,16,igd,-0.589708
IGD+,WFG2,3,0.001,17,igd,-0.1783487
IGD+,WFG2,3,0.001,18,igd,-0.1748894
IGD+,WFG2,3,0.001,19,igd,-0.5813026
IGD+,DTLZ7,7,0.001,0,igd,-8.973936
IGD+,DTLZ7,7,0.001,1,igd,-9.042487
IGD+,DTLZ7,7,0.001,2,igd,-9.005762
IGD+,DTLZ7,7,0.001,3,igd,-8.969337
IGD+,DTLZ7,7,0.001,4,igd,-8.999439
IGD+,DTLZ7,7,0.001,5,igd,-8.972968
IGD+,DTLZ7,7,0.001,6,igd,-9.213034
IGD+,DTLZ7,7,0.001,7,igd,-8.95901
IGD+,DTLZ7,7,0.001,8,igd,-9.275565
IGD+,DTLZ7,7,0.001,9,igd,-9.002305
IGD+,DTLZ7,7,0.001,10,igd,-8.980531
IGD+,DTLZ7,7,0.001,11,igd,-9.098989
IGD+,DTLZ7,7,0.001,12,igd,-8.962982
IGD+,DTLZ7,7,0.001,13,igd,-8.975709
IGD+,DTLZ7,7,0.001,14,igd,-8.977622
IGD+,DTLZ7,7,0.001,15,igd,-9.052487
IGD+,DTLZ7,7,0.001,16,igd,-9.022344
IGD+,DTLZ7,7,0.001,17,igd,-9.009227
IGD+,DTLZ7,7,0.001,18,igd,-8.965099
IGD+,DTLZ7,7,0.001,19,igd,-8.973403
IGD+,WFG9,3,0.001,0,s-energy,-11858.28
IGD+,WFG9,3,0.001,1,s-energy,-11275.15
IGD+,WFG9,3,0.001,2,s-energy,-10799.03
IGD+,WFG9,3,0.001,3,s-energy,-11351.65
IGD+,WFG9,3,0.001,4,s-energy,-10860.61
IGD+,WFG9,3,0.001,5,s-energy,-11580.11
IGD+,WFG9,3,0.001,6,s-energy,-10189.51
IGD+,WFG9,3,0.001,7,s-energy,-11885.34
IGD+,WFG9,3,0.001,8,s-energy,-10714.67
IGD+,WFG9,3,0.001,9,s-energy,-11335.16
IGD+,WFG9,3,0.001,10,s-energy,-10695.74
IGD+,WFG9,3,0.001,11,s-energy,-11625.48
IGD+,WFG9,3,0.001,12,s-energy,-11056.6
IGD+,WFG9,3,0.001,13,s-energy,-11074.38
IGD+,WFG9,3,0.001,14,s-energy,-11098.39
IGD+,WFG9,3,0.001,15,s-energy,-10911.85
IGD+,WFG9,3,0.001,16,s-energy,-11907.16
IGD+,WFG9,3,0.001,17,s-energy,-11274.77
IGD+,WFG9,3,0.001,18,s-energy,-11348.92
IGD+,WFG9,3,0.001,19,s-energy,-10854.65
IGD+,DTLZ5,4,0.001,0,igd+,-0.02253095
IGD+,DTLZ5,4,0.001,1,igd+,-0.02207632
IGD+,DTLZ5,4,0.001,2,igd+,-0.02221712
IGD+,DTLZ5,4,0.001,3,igd+,-0.02099014
IGD+,DTLZ5,4,0.001,4,igd+,-0.01996402
IGD+,DTLZ5,4,0.001,5,igd+,-0.02129714
IGD+,DTLZ5,4,0.001,6,igd+,-0.01925584
IGD+,DTLZ5,4,0.001,7,igd+,-0.02070492
IGD+,DTLZ5,4,0.001,8,igd+,-0.02101892
IGD+,DTLZ5,4,0.001,9,igd+,-0.02191779
IGD+,DTLZ5,4,0.001,10,igd+,-0.02010044
IGD+,DTLZ5,4,0.001,11,igd+,-0.02410176
IGD+,DTLZ5,4,0.001,12,igd+,-0.02206489
IGD+,DTLZ5,4,0.001,13,igd+,-0.02154644
IGD+,DTLZ5,4,0.001,14,igd+,-0.02132703
IGD+,DTLZ5,4,0.001,15,igd+,-0.02235247
IGD+,DTLZ5,4,0.001,16,igd+,-0.02274096
IGD+,DTLZ5,4,0.001,17,igd+,-0.02633901
IGD+,DTLZ5,4,0.001,18,igd+,-0.02224908
IGD+,DTLZ5,4,0.001,19,igd+,-0.02072601
IGD+,DTLZ7,5,0.001,0,spd,114.9868
IGD+,DTLZ7,5,0.001,1,spd,115.1333
IGD+,DTLZ7,5,0.001,2,spd,114.9099
IGD+,DTLZ7,5,0.001,3,spd,114.9338
IGD+,DTLZ7,5,0.001,4,spd,114.7983
IGD+,DTLZ7,5,0.001,5,spd,115.5744
IGD+,DTLZ7,5,0.001,6,spd,115.4223
IGD+,DTLZ7,5,0.001,7,spd,114.7428
IGD+,DTLZ7,5,0.001,8,spd,114.6698
IGD+,DTLZ7,5,0.001,9,spd,115.6596
IGD+,DTLZ7,5,0.001,10,spd,114.6995
IGD+,DTLZ7,5,0.001,11,spd,114.3228
IGD+,DTLZ7,5,0.001,12,spd,114.4423
IGD+,DTLZ7,5,0.001,13,spd,115.6312
IGD+,DTLZ7,5,0.001,14,spd,115.2929
IGD+,DTLZ7,5,0.001,15,spd,115.1399
IGD+,DTLZ7,5,0.001,16,spd,115.2885
IGD+,DTLZ7,5,0.001,17,spd,115.2421
IGD+,DTLZ7,5,0.001,18,spd,115.0371
IGD+,DTLZ7,5,0.001,19,spd,114.9229
IGD+,DTLZ3,7,0.001,0,hv,87.41049
IGD+,DTLZ3,7,0.001,1,hv,0.0
IGD+,DTLZ3,7,0.001,2,hv,126.3394
IGD+,DTLZ3,7,0.001,3,hv,126.3788
IGD+,DTLZ3,7,0.001,4,hv,116.3997
IGD+,DTLZ3,7,0.001,5,hv,0.0
IGD+,DTLZ3,7,0.001,6,hv,0.0
IGD+,DTLZ3,7,0.001,7,hv,127.1576
IGD+,DTLZ3,7,0.001,8,hv,127.6944
IGD+,DTLZ3,7,0.001,9,hv,49.19421
IGD+,DTLZ3,7,0.001,10,hv,126.6162
IGD+,DTLZ3,7,0.001,11,hv,12.13943
IGD+,DTLZ3,7,0.001,12,hv,127.3133
IGD+,DTLZ3,7,0.001,13,hv,18.68822
IGD+,DTLZ3,7,0.001,14,hv,3.401567
IGD+,DTLZ3,7,0.001,15,hv,127.0973
IGD+,DTLZ3,7,0.001,16,hv,126.854
IGD+,DTLZ3,7,0.001,17,hv,0.0
IGD+,DTLZ3,7,0.001,18,hv,126.3996
IGD+,DTLZ3,7,0.001,19,hv,0.0
IGD+,WFG3,7,0.001,0,igd+,-0.8955112
IGD+,WFG3,7,0.001,1,igd+,-0.9397964
IGD+,WFG3,7,0.001,2,igd+,-0.9059143
IGD+,WFG3,7,0.001,3,igd+,-0.8876966
IGD+,WFG3,7,0.001,4,igd+,-0.9258439
IGD+,WFG3,7,0.001,5,igd+,-0.9309445
IGD+,WFG3,7,0.001,6,igd+,-0.8892147
IGD+,WFG3,7,0.001,7,igd+,-0.8889858
IGD+,WFG3,7,0.001,8,igd+,-0.87102
IGD+,WFG3,7,0.001,9,igd+,-0.98049
IGD+,WFG3,7,0.001,10,igd+,-0.9062192
IGD+,WFG3,7,0.001,11,igd+,-0.9651636
IGD+,WFG3,7,0.001,12,igd+,-1.683664
IGD+,WFG3,7,0.001,13,igd+,-0.8966228
IGD+,WFG3,7,0.001,14,igd+,-0.9265119
IGD+,WFG3,7,0.001,15,igd+,-0.9121479
IGD+,WFG3,7,0.001,16,igd+,-0.9001017
IGD+,WFG3,7,0.001,17,igd+,-0.8803954
IGD+,WFG3,7,0.001,18,igd+,-0.9165542
IGD+,WFG3,7,0.001,19,igd+,-0.9450473
IGD+,WFG6,7,0.001,0,s-energy,-3.213748
IGD+,WFG6,7,0.001,1,s-energy,-2.125586
IGD+,WFG6,7,0.001,2,s-energy,-2.571347
IGD+,WFG6,7,0.001,3,s-energy,-1.088327
IGD+,WFG6,7,0.001,4,s-energy,-2.397763
IGD+,WFG6,7,0.001,5,s-energy,-7.544862
IGD+,WFG6,7,0.001,6,s-energy,-3.974493
IGD+,WFG6,7,0.001,7,s-energy,-2.385865
IGD+,WFG6,7,0.001,8,s-energy,-1.915504
IGD+,WFG6,7,0.001,9,s-energy,-1.530114
IGD+,WFG6,7,0.001,10,s-energy,-2.187758
IGD+,WFG6,7,0.001,11,s-energy,-2.415804
IGD+,WFG6,7,0.001,12,s-energy,-4.186459
IGD+,WFG6,7,0.001,13,s-energy,-1.250129
IGD+,WFG6,7,0.001,14,s-energy,-1.616451
IGD+,WFG6,7,0.001,15,s-energy,-4.148752
IGD+,WFG6,7,0.001,16,s-energy,-3.023901
IGD+,WFG6,7,0.001,17,s-energy,-2.816821
IGD+,WFG6,7,0.001,18,s-energy,-2.475899
IGD+,WFG6,7,0.001,19,s-energy,-1.156842
IGD+,WFG6,5,0.001,0,igd+,-0.4314189
IGD+,WFG6,5,0.001,1,igd+,-0.4350382
IGD+,WFG6,5,0.001,2,igd+,-0.4257684
IGD+,WFG6,5,0.001,3,igd+,-0.418282
IGD+,WFG6,5,0.001,4,igd+,-0.4085841
IGD+,WFG6,5,0.001,5,igd+,-0.4306345
IGD+,WFG6,5,0.001,6,igd+,-0.4446253
IGD+,WFG6,5,0.001,7,igd+,-0.4508102
IGD+,WFG6,5,0.001,8,igd+,-0.4502796
IGD+,WFG6,5,0.001,9,igd+,-0.4349268
IGD+,WFG6,5,0.001,10,igd+,-0.4365727
IGD+,WFG6,5,0.001,11,igd+,-0.414549
IGD+,WFG6,5,0.001,12,igd+,-0.4256895
IGD+,WFG6,5,0.001,13,igd+,-0.434671
IGD+,WFG6,5,0.001,14,igd+,-0.431341
IGD+,WFG6,5,0.001,15,igd+,-0.4379211
IGD+,WFG6,5,0.001,16,igd+,-0.4186621
IGD+,WFG6,5,0.001,17,igd+,-0.4720189
IGD+,WFG6,5,0.001,18,igd+,-0.4086213
IGD+,WFG6,5,0.001,19,igd+,-0.4134792
IGD+,DTLZ1,3,0.001,0,igd+,-0.01097803
IGD+,DTLZ1,3,0.001,1,igd+,-0.01041774
IGD+,DTLZ1,3,0.001,2,igd+,-0.01111488
IGD+,DTLZ1,3,0.001,3,igd+,-0.01107003
IGD+,DTLZ1,3,0.001,4,igd+,-0.01255418
IGD+,DTLZ1,3,0.001,5,igd+,-0.01228978
IGD+,DTLZ1,3,0.001,6,igd+,-0.0109557
IGD+,DTLZ1,3,0.001,7,igd+,-0.01072838
IGD+,DTLZ1,3,0.001,8,igd+,-0.01108827
IGD+,DTLZ1,3,0.001,9,igd+,-0.01039326
IGD+,DTLZ1,3,0.001,10,igd+,-0.01169075
IGD+,DTLZ1,3,0.001,11,igd+,-0.01078393
IGD+,DTLZ1,3,0.001,12,igd+,-0.0105908
IGD+,DTLZ1,3,0.001,13,igd+,-0.01148714
IGD+,DTLZ1,3,0.001,14,igd+,-0.01073813
IGD+,DTLZ1,3,0.001,15,igd+,-0.01136196
IGD+,DTLZ1,3,0.001,16,igd+,-0.01146161
IGD+,DTLZ1,3,0.001,17,igd+,-0.01053287
IGD+,DTLZ1,3,0.001,18,igd+,-0.01117444
IGD+,DTLZ1,3,0.001,19,igd+,-0.01070706
IGD+,WFG7,2,0.001,0,igd+,-0.00531174
IGD+,WFG7,2,0.001,1,igd+,-0.005250963
IGD+,WFG7,2,0.001,2,igd+,-0.005273733
IGD+,WFG7,2,0.001,3,igd+,-0.005549185
IGD+,WFG7,2,0.001,4,igd+,-0.006061837
IGD+,WFG7,2,0.001,5,igd+,-0.005687699
IGD+,WFG7,2,0.001,6,igd+,-0.005516652
IGD+,WFG7,2,0.001,7,igd+,-0.005531672
IGD+,WFG7,2,0.001,8,igd+,-0.005783315
IGD+,WFG7,2,0.001,9,igd+,-0.005011503
IGD+,WFG7,2,0.001,10,igd+,-0.005729497
IGD+,WFG7,2,0.001,11,igd+,-0.005803957
IGD+,WFG7,2,0.001,12,igd+,-0.004878946
IGD+,WFG7,2,0.001,13,igd+,-0.004917957
IGD+,WFG7,2,0.001,14,igd+,-0.005638526
IGD+,WFG7,2,0.001,15,igd+,-0.005266128
IGD+,WFG7,2,0.001,16,igd+,-0.005574878
IGD+,WFG7,2,0.001,17,igd+,-0.005146262
IGD+,WFG7,2,0.001,18,igd+,-0.005712745
IGD+,WFG7,2,0.001,19,igd+,-0.005719513
IGD+,WFG4,3,0.001,0,s-energy,-10302.68
IGD+,WFG4,3,0.001,1,s-energy,-10304.97
IGD+,WFG4,3,0.001,2,s-energy,-10211.14
IGD+,WFG4,3,0.001,3,s-energy,-10118.24
IGD+,WFG4,3,0.001,4,s-energy,-10489.82
IGD+,WFG4,3,0.001,5,s-energy,-10079.53
IGD+,WFG4,3,0.001,6,s-energy,-10412.68
IGD+,WFG4,3,0.001,7,s-energy,-11055.48
IGD+,WFG4,3,0.001,8,s-energy,-10706.61
IGD+,WFG4,3,0.001,9,s-energy,-10307.15
IGD+,WFG4,3,0.001,10,s-energy,-10689.49
IGD+,WFG4,3,0.001,11,s-energy,-10443.03
IGD+,WFG4,3,0.001,12,s-energy,-9674.609
IGD+,WFG4,3,0.001,13,s-energy,-10458.94
IGD+,WFG4,3,0.001,14,s-energy,-9804.071
IGD+,WFG4,3,0.001,15,s-energy,-10103.02
IGD+,WFG4,3,0.001,16,s-energy,-10244.75
IGD+,WFG4,3,0.001,17,s-energy,-9853.112
IGD+,WFG4,3,0.001,18,s-energy,-10095.98
IGD+,WFG4,3,0.001,19,s-energy,-10148.11
IGD+,WFG5,2,0.001,0,s-energy,-339245.7
IGD+,WFG5,2,0.001,1,s-energy,-310206.9
IGD+,WFG5,2,0.001,2,s-energy,-332143.7
IGD+,WFG5,2,0.001,3,s-energy,-333284.6
IGD+,WFG5,2,0.001,4,s-energy,-338223.9
IGD+,WFG5,2,0.001,5,s-energy,-340754.9
IGD+,WFG5,2,0.001,6,s-energy,-324653.8
IGD+,WFG5,2,0.001,7,s-energy,-321999.0
IGD+,WFG5,2,0.001,8,s-energy,-314167.2
IGD+,WFG5,2,0.001,9,s-energy,-328868.8
IGD+,WFG5,2,0.001,10,s-energy,-309410.6
IGD+,WFG5,2,0.001,11,s-energy,-336777.6
IGD+,WFG5,2,0.001,12,s-energy,-312182.5
IGD+,WFG5,2,0.001,13,s-energy,-297690.2
IGD+,WFG5,2,0.001,14,s-energy,-326454.4
IGD+,WFG5,2,0.001,15,s-energy,-324077.5
IGD+,WFG5,2,0.001,16,s-energy,-342562.0
IGD+,WFG5,2,0.001,17,s-energy,-324030.5
IGD+,WFG5,2,0.001,18,s-energy,-315899.7
IGD+,WFG5,2,0.001,19,s-energy,-323343.7
IGD+,WFG5,4,0.001,0,s-energy,-823.9293
IGD+,WFG5,4,0.001,1,s-energy,-866.7598
IGD+,WFG5,4,0.001,2,s-energy,-771.9615
IGD+,WFG5,4,0.001,3,s-energy,-887.2741
IGD+,WFG5,4,0.001,4,s-energy,-899.4035
IGD+,WFG5,4,0.001,5,s-energy,-833.3087
IGD+,WFG5,4,0.001,6,s-energy,-918.3989
IGD+,WFG5,4,0.001,7,s-energy,-1038.957
IGD+,WFG5,4,0.001,8,s-energy,-871.3982
IGD+,WFG5,4,0.001,9,s-energy,-937.9967
IGD+,WFG5,4,0.001,10,s-energy,-958.2329
IGD+,WFG5,4,0.001,11,s-energy,-850.7197
IGD+,WFG5,4,0.001,12,s-energy,-792.8436
IGD+,WFG5,4,0.001,13,s-energy,-872.7327
IGD+,WFG5,4,0.001,14,s-energy,-797.4188
IGD+,WFG5,4,0.001,15,s-energy,-892.7047
IGD+,WFG5,4,0.001,16,s-energy,-925.528
IGD+,WFG5,4,0.001,17,s-energy,-893.0609
IGD+,WFG5,4,0.001,18,s-energy,-876.3065
IGD+,WFG5,4,0.001,19,s-energy,-844.9993
IGD+,WFG1,2,0.001,0,hv,6.647417
IGD+,WFG1,2,0.001,1,hv,6.632255
IGD+,WFG1,2,0.001,2,hv,6.595602
IGD+,WFG1,2,0.001,3,hv,6.640775
IGD+,WFG1,2,0.001,4,hv,6.615579
IGD+,WFG1,2,0.001,5,hv,6.626398
IGD+,WFG1,2,0.001,6,hv,6.531301
IGD+,WFG1,2,0.001,7,hv,6.49556
IGD+,WFG1,2,0.001,8,hv,6.622405
IGD+,WFG1,2,0.001,9,hv,6.482752
IGD+,WFG1,2,0.001,10,hv,6.607662
IGD+,WFG1,2,0.001,11,hv,6.572267
IGD+,WFG1,2,0.001,12,hv,6.821608
IGD+,WFG1,2,0.001,13,hv,6.459581
IGD+,WFG1,2,0.001,14,hv,6.670521
IGD+,WFG1,2,0.001,15,hv,6.561269
IGD+,WFG1,2,0.001,16,hv,6.646162
IGD+,WFG1,2,0.001,17,hv,6.468538
IGD+,WFG1,2,0.001,18,hv,6.481528
IGD+,WFG1,2,0.001,19,hv,6.467006
IGD+,DTLZ3,5,0.001,0,igd,-0.2679357
IGD+,DTLZ3,5,0.001,1,igd,-0.4252395
IGD+,DTLZ3,5,0.001,2,igd,-0.3573705
IGD+,DTLZ3,5,0.001,3,igd,-0.3764096
IGD+,DTLZ3,5,0.001,4,igd,-0.3069362
IGD+,DTLZ3,5,0.001,5,igd,-0.3287852
IGD+,DTLZ3,5,0.001,6,igd,-0.3447329
IGD+,DTLZ3,5,0.001,7,igd,-0.3060592
IGD+,DTLZ3,5,0.001,8,igd,-0.3248486
IGD+,DTLZ3,5,0.001,9,igd,-0.3209769
IGD+,DTLZ3,5,0.001,10,igd,-0.3365604
IGD+,DTLZ3,5,0.001,11,igd,-0.3229154
IGD+,DTLZ3,5,0.001,12,igd,-0.3306741
IGD+,DTLZ3,5,0.001,13,igd,-0.3207688
IGD+,DTLZ3,5,0.001,14,igd,-0.3283481
IGD+,DTLZ3,5,0.001,15,igd,-0.3073946
IGD+,DTLZ3,5,0.001,16,igd,-0.3097815
IGD+,DTLZ3,5,0.001,17,igd,-0.2858015
IGD+,DTLZ3,5,0.001,18,igd,-0.3178084
IGD+,DTLZ3,5,0.001,19,igd,-0.323067
IGD+,DTLZ7,6,0.001,0,igd,-7.14075
IGD+,DTLZ7,6,0.001,1,igd,-7.279965
IGD+,DTLZ7,6,0.001,2,igd,-7.087522
IGD+,DTLZ7,6,0.001,3,igd,-7.150639
IGD+,DTLZ7,6,0.001,4,igd,-7.280655
IGD+,DTLZ7,6,0.001,5,igd,-7.431964
IGD+,DTLZ7,6,0.001,6,igd,-7.143711
IGD+,DTLZ7,6,0.001,7,igd,-7.17855
IGD+,DTLZ7,6,0.001,8,igd,-7.131174
IGD+,DTLZ7,6,0.001,9,igd,-7.087078
IGD+,DTLZ7,6,0.001,10,igd,-7.091225
IGD+,DTLZ7,6,0.001,11,igd,-7.147898
IGD+,DTLZ7,6,0.001,12,igd,-7.184902
IGD+,DTLZ7,6,0.001,13,igd,-7.194409
IGD+,DTLZ7,6,0.001,14,igd,-7.266979
IGD+,DTLZ7,6,0.001,15,igd,-7.076931
IGD+,DTLZ7,6,0.001,16,igd,-7.13157
IGD+,DTLZ7,6,0.001,17,igd,-7.369469
IGD+,DTLZ7,6,0.001,18,igd,-7.634878
IGD+,DTLZ7,6,0.001,19,igd,-7.124273
IGD+,WFG3,4,0.001,0,igd,-0.3873355
IGD+,WFG3,4,0.001,1,igd,-0.3826883
IGD+,WFG3,4,0.001,2,igd,-0.3788614
IGD+,WFG3,4,0.001,3,igd,-0.3783508
IGD+,WFG3,4,0.001,4,igd,-0.3789389
IGD+,WFG3,4,0.001,5,igd,-0.3728641
IGD+,WFG3,4,0.001,6,igd,-0.3893505
IGD+,WFG3,4,0.001,7,igd,-0.3869518
IGD+,WFG3,4,0.001,8,igd,-0.3797472
IGD+,WFG3,4,0.001,9,igd,-0.3708428
IGD+,WFG3,4,0.001,10,igd,-0.3869826
IGD+,WFG3,4,0.001,11,igd,-0.3865368
IGD+,WFG3,4,0.001,12,igd,-0.3830051
IGD+,WFG3,4,0.001,13,igd,-0.383781
IGD+,WFG3,4,0.001,14,igd,-0.3846048
IGD+,WFG3,4,0.001,15,igd,-0.3857092
IGD+,WFG3,4,0.001,16,igd,-0.3783652
IGD+,WFG3,4,0.001,17,igd,-0.3811371
IGD+,WFG3,4,0.001,18,igd,-0.3770114
IGD+,WFG3,4,0.001,19,igd,-0.3791194
IGD+,WFG3,4,0.001,0,hv,619.5178
IGD+,WFG3,4,0.001,1,hv,610.8542
IGD+,WFG3,4,0.001,2,hv,620.6966
IGD+,WFG3,4,0.001,3,hv,621.5346
IGD+,WFG3,4,0.001,4,hv,619.9
IGD+,WFG3,4,0.001,5,hv,629.6769
IGD+,WFG3,4,0.001,6,hv,606.2949
IGD+,WFG3,4,0.001,7,hv,617.879
IGD+,WFG3,4,0.001,8,hv,617.7173
IGD+,WFG3,4,0.001,9,hv,617.8157
IGD+,WFG3,4,0.001,10,hv,623.8099
IGD+,WFG3,4,0.001,11,hv,619.6859
IGD+,WFG3,4,0.001,12,hv,621.5999
IGD+,WFG3,4,0.001,13,hv,625.8873
IGD+,WFG3,4,0.001,14,hv,618.4469
IGD+,WFG3,4,0.001,15,hv,621.3652
IGD+,WFG3,4,0.001,16,hv,627.6966
IGD+,WFG3,4,0.001,17,hv,622.5138
IGD+,WFG3,4,0.001,18,hv,628.3884
IGD+,WFG3,4,0.001,19,hv,620.1005
IGD+,WFG9,3,0.001,0,igd+,-0.1019774
IGD+,WFG9,3,0.001,1,igd+,-0.08120567
IGD+,WFG9,3,0.001,2,igd+,-0.08251277
IGD+,WFG9,3,0.001,3,igd+,-0.09443466
IGD+,WFG9,3,0.001,4,igd+,-0.08617366
IGD+,WFG9,3,0.001,5,igd+,-0.09244938
IGD+,WFG9,3,0.001,6,igd+,-0.104756
IGD+,WFG9,3,0.001,7,igd+,-0.08592393
IGD+,WFG9,3,0.001,8,igd+,-0.08986334
IGD+,WFG9,3,0.001,9,igd+,-0.08120152
IGD+,WFG9,3,0.001,10,igd+,-0.08696438
IGD+,WFG9,3,0.001,11,igd+,-0.08881666
IGD+,WFG9,3,0.001,12,igd+,-0.08935178
IGD+,WFG9,3,0.001,13,igd+,-0.09675354
IGD+,WFG9,3,0.001,14,igd+,-0.08232405
IGD+,WFG9,3,0.001,15,igd+,-0.09093407
IGD+,WFG9,3,0.001,16,igd+,-0.08129177
IGD+,WFG9,3,0.001,17,igd+,-0.09847672
IGD+,WFG9,3,0.001,18,igd+,-0.08872022
IGD+,WFG9,3,0.001,19,igd+,-0.1005942
IGD+,DTLZ6,7,0.001,0,hv,0.0
IGD+,DTLZ6,7,0.001,1,hv,0.0
IGD+,DTLZ6,7,0.001,2,hv,0.0
IGD+,DTLZ6,7,0.001,3,hv,0.0
IGD+,DTLZ6,7,0.001,4,hv,0.0
IGD+,DTLZ6,7,0.001,5,hv,0.0
IGD+,DTLZ6,7,0.001,6,hv,0.0
IGD+,DTLZ6,7,0.001,7,hv,0.0
IGD+,DTLZ6,7,0.001,8,hv,0.0
IGD+,DTLZ6,7,0.001,9,hv,0.0
IGD+,DTLZ6,7,0.001,10,hv,0.0
IGD+,DTLZ6,7,0.001,11,hv,0.0
IGD+,DTLZ6,7,0.001,12,hv,0.0
IGD+,DTLZ6,7,0.001,13,hv,0.0
IGD+,DTLZ6,7,0.001,14,hv,0.0
IGD+,DTLZ6,7,0.001,15,hv,0.0
IGD+,DTLZ6,7,0.001,16,hv,0.0
IGD+,DTLZ6,7,0.001,17,hv,0.0
