problema,indicador,w0,dimension,run,valor
WFG7,igd,w_00,3,5,0.2179779
WFG7,igd,w_00,3,6,0.214901
WFG7,igd,w_00,3,7,0.2215731
WFG7,igd,w_00,3,8,0.2188386
WFG7,igd,w_00,3,9,0.2174333
WFG7,igd,w_00,3,10,0.2186928
WFG7,igd,w_00,3,11,0.2138316
WFG7,igd,w_00,3,12,0.215379
WFG7,igd,w_00,3,13,0.2200004
WFG7,igd,w_00,3,14,0.218217
WFG7,igd,w_00,3,15,0.2108185
WFG7,igd,w_00,3,16,0.2241065
WFG7,igd,w_00,3,17,0.215965
WFG7,igd,w_00,3,18,0.2145115
WFG7,igd,w_00,3,19,0.2100513
DTLZ3,s-energy,w_00,6,0,62936.99
DTLZ3,s-energy,w_00,6,1,603392400000.0
DTLZ3,s-energy,w_00,6,2,110761.0
DTLZ3,s-energy,w_00,6,3,15681870.0
DTLZ3,s-energy,w_00,6,4,174.396
DTLZ3,s-energy,w_00,6,5,1.814457e+19
DTLZ3,s-energy,w_00,6,6,61710.37
DTLZ3,s-energy,w_00,6,7,126128.4
DTLZ3,s-energy,w_00,6,8,55026470000.0
DTLZ3,s-energy,w_00,6,9,95863.21
DTLZ3,s-energy,w_00,6,10,52068070000000.0
DTLZ3,s-energy,w_00,6,11,598316000000.0
DTLZ3,s-energy,w_00,6,12,382711600.0
DTLZ3,s-energy,w_00,6,13,7.274443e+21
DTLZ3,s-energy,w_00,6,14,60563.63
DTLZ3,s-energy,w_00,6,15,6.917705
DTLZ3,s-energy,w_00,6,16,116322.4
DTLZ3,s-energy,w_00,6,17,80360.82
DTLZ3,s-energy,w_00,6,18,85742.34
DTLZ3,s-energy,w_00,6,19,162678.8
WFG6,igd,w_00,5,0,1.772153
WFG6,igd,w_00,5,1,1.755002
WFG6,igd,w_00,5,2,1.764107
WFG6,igd,w_00,5,3,1.780593
WFG6,igd,w_00,5,4,1.774109
WFG6,igd,w_00,5,5,1.766323
WFG6,igd,w_00,5,6,1.765837
WFG6,igd,w_00,5,7,1.762037
WFG6,igd,w_00,5,8,1.742774
WFG6,igd,w_00,5,9,1.747356
WFG6,igd,w_00,5,10,1.775127
WFG6,igd,w_00,5,11,1.72952
WFG6,igd,w_00,5,12,1.75989
WFG6,igd,w_00,5,13,1.773172
WFG6,igd,w_00,5,14,1.753394
WFG6,igd,w_00,5,15,1.772734
WFG6,igd,w_00,5,16,1.748764
WFG6,igd,w_00,5,17,1.771938
WFG6,igd,w_00,5,18,1.763262
WFG6,igd,w_00,5,19,1.77864
DTLZ3,spd,w_00,7,0,0.0
DTLZ3,spd,w_00,7,1,35.4721
DTLZ3,spd,w_00,7,2,93.81059
DTLZ3,spd,w_00,7,3,68.98992
DTLZ3,spd,w_00,7,4,13.68729
DTLZ3,spd,w_00,7,5,18.11869
DTLZ3,spd,w_00,7,6,22.79991
DTLZ3,spd,w_00,7,7,25.60307
DTLZ3,spd,w_00,7,8,78.87205
DTLZ3,spd,w_00,7,9,32.04945
DTLZ3,spd,w_00,7,10,120.0
DTLZ3,spd,w_00,7,11,0.0
DTLZ3,spd,w_00,7,12,119.9993
DTLZ3,spd,w_00,7,13,27.68049
DTLZ3,spd,w_00,7,14,32.8754
DTLZ3,spd,w_00,7,15,54.88291
DTLZ3,spd,w_00,7,16,14.45939
DTLZ3,spd,w_00,7,17,0.0
DTLZ3,spd,w_00,7,18,13.37288
DTLZ3,spd,w_00,7,19,120.0
WFG2,igd,w_00,3,0,0.1794307
WFG2,igd,w_00,3,1,0.5877103
WFG2,igd,w_00,3,2,0.180036
WFG2,igd,w_00,3,3,0.17953
WFG2,igd,w_00,3,4,0.5922278
WFG2,igd,w_00,3,5,0.5870415
WFG2,igd,w_00,3,6,0.5814586
WFG2,igd,w_00,3,7,0.1739662
WFG2,igd,w_00,3,8,0.1766157
WFG2,igd,w_00,3,9,0.1807565
WFG2,igd,w_00,3,10,0.5854718
WFG2,igd,w_00,3,11,0.1759201
WFG2,igd,w_00,3,12,0.5870432
WFG2,igd,w_00,3,13,0.585646
WFG2,igd,w_00,3,14,0.177875
WFG2,igd,w_00,3,15,0.1744448
WFG2,igd,w_00,3,16,0.1856166
WFG2,igd,w_00,3,17,0.1820714
WFG2,igd,w_00,3,18,0.1821299
WFG2,igd,w_00,3,19,0.5855482
DTLZ7,igd,w_00,7,0,9.431889
DTLZ7,igd,w_00,7,1,9.354789
DTLZ7,igd,w_00,7,2,8.981403
DTLZ7,igd,w_00,7,3,9.521973
DTLZ7,igd,w_00,7,4,9.504093
DTLZ7,igd,w_00,7,5,9.074071
DTLZ7,igd,w_00,7,6,9.434044
DTLZ7,igd,w_00,7,7,9.09764
DTLZ7,igd,w_00,7,8,9.059193
DTLZ7,igd,w_00,7,9,9.239723
DTLZ7,igd,w_00,7,10,9.350897
DTLZ7,igd,w_00,7,11,9.020778
DTLZ7,igd,w_00,7,12,9.402702
DTLZ7,igd,w_00,7,13,9.402489
DTLZ7,igd,w_00,7,14,9.311231
DTLZ7,igd,w_00,7,15,8.957454
DTLZ7,igd,w_00,7,16,9.43208
DTLZ7,igd,w_00,7,17,9.303886
DTLZ7,igd,w_00,7,18,9.211414
DTLZ7,igd,w_00,7,19,9.675504
WFG9,s-energy,w_00,3,0,11765.81
WFG9,s-energy,w_00,3,1,10717.08
WFG9,s-energy,w_00,3,2,11144.23
WFG9,s-energy,w_00,3,3,10623.6
WFG9,s-energy,w_00,3,4,10934.79
WFG9,s-energy,w_00,3,5,10661.12
WFG9,s-energy,w_00,3,6,11342.27
WFG9,s-energy,w_00,3,7,11340.55
WFG9,s-energy,w_00,3,8,10916.94
